	Adinform	Alnipter	Ardiquin	Ardisieb	Astrferr	Beileryt	Beiltsan	Bridbala	Cameheng	Castcarl	Castindi	Caststel	Cinnrigi	Cleyjapo	Crypchin	Cyclcham	Cycllong	Cyclpach	Daphglau	Decagrac	Dioseria	Elaesylv	Engeroxb	Euryhaya	Euryjapo	Evodmeli	Evodmerr	Ficufist	Ficurufi	Garcmult	Glocrubr	Gloczeyl	Gordaxil	Heliform	Ilexcoch	Ilexmats	Ilexrotu	Ilextrif	Ilexurai	Illiarbo	Lithamyg	Litsacut	Machobov	Machthun	Machzuih	Magnkach	Mallpani	Melisqui	Michcomp	Micrjapo	Myrssequ	Neolbuis	Neolhiir	Neonreti	Osmamarg	Pasabrev	Pasaform	Pithluci	Podoform	Podophil	Prunphae	Sapidisc	Sauroldh	Scheocto	Schisupe	Sloaform	Sympglom	Sympshil	Symptheo	Syzybuxi	Syzyeuph	Syzykusu	Terngymn	Tricdubi	Wendform	Antihiir	Ardicorn	Callremo	Callremo	Clercyrt	Euonacut	Lasicyan	Lasiobli	Melacand	Psycrubr	Rhapindi	Rhodsims	Taregrac	Wikstaiw
162	1.399999976	1.799999952	1.200000048	0	6.400000095	0	1.200000048	0	0	1.899999976	0	0	0	0	0	0	12.60000038	0	0	0	0	0	0	2.400000095	1.200000048	0	1.799999952	2.5	0	0	0	0	1.299999952	2.700000048	0	0	0	0	2.5	0	0	1.200000048	0	2.400000095	1.399999976	0	0	0	0	0	0	0	0	0	1.200000048	6.099999905	0	1.200000048	0	0	1.200000048	0	0	11.39999962	0	0	0	0	0	0	0	0	0	0	0.800000012	1.200000048	0	1.200000048	0	0	0	0	0	0	6.099999905	0	0	0	0
163	1.600000024	0	0.400000006	0.5	0	2.400000095	0.600000024	0	0	0	0	0	0	0	0	0	1.5	0	1.200000048	0	1.100000024	0.5	1.299999952	0	0.5	0	2.099999905	0	0	1.399999976	0.600000024	0	0	3.799999952	0.300000012	0	0	0	0.100000001	0	0	6.099999905	0	1.700000048	0.600000024	0.899999976	0	0	0	0.5	0	0	2.700000048	0	0	0	0	7.400000095	0	0	0	15.39999962	0	11.5	0	0	0	0	0.899999976	0	0	0	0	0	4.599999905	0.600000024	0	1.100000024	0	0	0.600000024	0	0	1.399999976	10.80000019	0	0	0	0
164	0	0	3.200000048	0	2.5	0	0	0.600000024	0	1.200000048	0	3.900000095	0	0	0	0	4.5	0	0.699999988	0	0	0	3.700000048	0	0	0	1.200000048	1.200000048	0	0.600000024	0	0.600000024	0	0	2.200000048	0.5	0	0	0.600000024	0	0	2.799999952	0	1.100000024	0.600000024	0	0	0	0	0	0	0	2.700000048	0	0.800000012	0	0	1.100000024	0	0.5	0.600000024	0	0	13.30000019	0.5	0.600000024	0	0	1.5	0	0.699999988	0	0	1.100000024	3.5	0	0.600000024	0	0	0	0	2.200000048	1.100000024	0	14.69999981	0	0	0	0
165	0	0	1.799999952	0	0	0	4.199999809	0	0	5.099999905	0	0	0.5	0	0	0	6.400000095	0	1.600000024	1.600000024	0.5	0	0.5	0	4.400000095	0	0.5	0	0	0	1.100000024	0	0	0	8.100000381	0	0	0	5.900000095	2.5	0	3.599999905	0.5	6.900000095	1.5	0	0	0	0	0	0	0	2.299999952	0	0.200000003	0	0	0	0	0	2.700000048	11.89999962	0	5.400000095	0.5	0.5	0	0	0.300000012	0	0.100000001	0	0	0.5	2.400000095	1.600000024	1.100000024	0.5	0.5	0	1.799999952	0.5	0	0	4.300000191	0	0	0	0
166	0.5	0	1.399999976	0	1.899999976	0.5	0.5	0	0	1.600000024	0	0.5	0	0	0	0	0.100000001	0	1.600000024	0	1.799999952	0	1.399999976	0	0.5	0	0	1.100000024	12.89999962	0.5	2.299999952	0	0	1.5	9.5	0	0	0	0.600000024	0.300000012	1.100000024	0.100000001	0	0.5	0	2.5	0	0	0	0	0	0	4.5	0	0.5	0	0	0	0	0	0	9.100000381	0	0	1.399999976	1.899999976	0	0.100000001	1.899999976	0	1.399999976	0	0.899999976	1.899999976	0.699999988	2.299999952	0	0	0	0	0	0	0	0	8.899999619	0	0	0	0
167	4.099999905	0	0.200000003	0	0	2.099999905	2.5	0	0	18.70000076	0	12.69999981	0	0	0	0	5.5	0.899999976	0	0	1.600000024	0	1.5	0	0	0	0	0	0	0.699999988	0	0	0	0.800000012	5.800000191	0	0	0	3.5	6.199999809	0.699999988	0.800000012	0.699999988	2.299999952	0	0	0	0	0.699999988	0	0	0	0.600000024	0	0.699999988	0	0	0	0	0	0.699999988	0	0	0.699999988	0	0	0	0.699999988	0	0	0	0	0	0.800000012	0	0	0	0	0	0	0	0	0	0	3.299999952	0	0	0	0
168	0	0	3.5	0	0	2.5	2.900000095	0	0	0	0	0	0	0	0	0	24.89999962	0	0	0	0	0	0	0	0	0	0	0	0	2.400000095	0	0	0	1.399999976	0	0	0	0	0	5.099999905	0	6.099999905	0	2.299999952	5.300000191	0	0	0	0	0	0	0	3.599999905	0	0	0.200000003	3.099999905	0	0	0	8.199999809	0	0	8.699999809	0	0	0	0	0	0	0	0	0	1.399999976	0	0	0	0	0	0	0	0	0	0	15.39999962	0	0	1.100000024	0
169	0	0	0	0.200000003	0	2.400000095	0	0	0	0	0	0	0	0	0	0	7.599999905	0	2.299999952	0.100000001	0	0	0	0	0	0	0	0	0	1.399999976	0	0	0	0	1.5	4.099999905	0	0	9.600000381	2.299999952	0	0.600000024	5.900000095	0.699999988	0	0	0	0	0	6.099999905	0	0	5.800000191	0	17.10000038	0	7.300000191	0	0	1.899999976	0	0	0	2.200000048	5.099999905	0	0	0	0	0	0	0	0	0	0	7.099999905	0.699999988	0	0	0	0	0	0	0	3.299999952	0	0	0.200000003	0
170	0	0	0.600000024	0	0	1.299999952	0	0	0	9.5	0	0	0.600000024	0	0	0	0	0	7.5	0.800000012	0	0	0	0.200000003	0	0.600000024	0	0	0	0.600000024	0	0	0	0.100000001	6.099999905	4.5	0	0	10.89999962	1.100000024	1.399999976	0.699999988	2.5	0	0	0	0	0	0	1.299999952	0	0	1.299999952	0	4.599999905	0	9.800000191	0	0	1.299999952	0	0	0	4.099999905	0.100000001	1.299999952	0	0	0	1.100000024	0.600000024	0	0	1.700000048	0	3.900000095	0.600000024	0	0	0	0	0	0	0.600000024	3.200000048	0	0	1.899999976	0
171	0.800000012	0	0.600000024	0	0	0	0.699999988	0	0	2.200000048	0	0	0	0	0	0	0	0	17.79999924	3.799999952	0.699999988	0	0	0	0	0	0	0	0	0.800000012	0	0	0	0	0.800000012	0	0	0	0.699999988	20.10000038	9.100000381	0.800000012	0	0.300000012	0.699999988	1.200000048	0	0	0	4.5	0	0	0	0	7.900000095	0	0	0	0	0	0	0	0	0.699999988	0.600000024	0	0.800000012	0	0	0	0	0	0	0	0	3.200000048	0	0	0	0	0	0	0	0.600000024	0	0	0	4.400000095	0
172	0	0	0.400000006	1.600000024	0	0.400000006	0	0	0	0.300000012	0	0	0	0	0	9.100000381	2.5	0	3.400000095	0	0.400000006	0.400000006	0.400000006	3.5	0	0	0	0	0	2.5	1.200000048	0	3.099999905	0	6.300000191	2.900000095	0	0	1.100000024	9.899999619	9.800000191	0	0.800000012	0.5	0	0	0	0	0	2.799999952	0	0.400000006	0.400000006	0	8.899999619	0	4.099999905	0	2.200000048	0	0	0	0	0.400000006	2.400000095	0	0.899999976	0.400000006	0.400000006	3.400000095	0	0	0.600000024	0.400000006	0	0.300000012	2.599999905	0	0	0	0	0	0	0	2.599999905	0	0	0.699999988	0.5
173	0.200000003	0	0.400000006	0	1.5	0	0	0	0	1.200000048	0	0.100000001	0	0	0	3.900000095	0	0	3.5	0	0.400000006	0	0	11.60000038	0	0	0	0	0	1.399999976	0	0	0	0	1.399999976	0.400000006	0	0.600000024	0.100000001	13.30000019	2.5	0	0.899999976	0	0	0.100000001	0.400000006	0	0.400000006	0.200000003	1.200000048	0	0.5	0	9.100000381	0.400000006	7.5	0	0.400000006	4.199999809	0	0	0	0.899999976	5.699999809	0	0.800000012	2.799999952	0.800000012	2.299999952	0	0	0.5	0	0	1.100000024	2.299999952	0	0	0	0.400000006	0	0	2.400000095	0.400000006	0	0.400000006	0.400000006	1.299999952
174	0	0	0	0.800000012	14.69999981	0.699999988	0.699999988	0	0	0.699999988	0	2.799999952	0	0	0	0	0	0	4.400000095	0	0.100000001	0.899999976	0	1.899999976	0	0	0	0	0	1.399999976	0	0	0	0	1.799999952	0	0	0	0	10.39999962	7.300000191	2.599999905	0.899999976	0.699999988	0.800000012	0	0	0	0	0.699999988	0	0.699999988	0	0	2.799999952	14.30000019	0	0	0	1.399999976	0	0	0	3.700000048	3.200000048	0	2.299999952	0	0.699999988	0	0	0	0	0	0	4.5	1.5	0	0	0	0.699999988	0	0	0.699999988	6.599999905	0	0	0	1.399999976
175	0	0	0	0.699999988	0	0.699999988	2.099999905	0	0	12.89999962	0	2.599999905	0	0	0	0	5.099999905	2.099999905	9.600000381	0.899999976	7.300000191	0	0	0	0	0	0	0	0	0.699999988	0.800000012	0	0	0.899999976	1.700000048	1.5	0	0	6.900000095	3.400000095	0	6.400000095	0	0.699999988	0.699999988	0.899999976	0	0	0	2.299999952	0	0	4.099999905	0	0.699999988	0	0	0	0	1.100000024	0	0	0	1.799999952	7.199999809	0	0.699999988	0.100000001	2.400000095	0	0	0	0	0.800000012	0	2.700000048	0.699999988	0	0	0	0.699999988	0	0	0.699999988	4.900000095	0	0	0	0
176	0	0	0	0.400000006	0.100000001	0.800000012	0.400000006	0	0	6.199999809	0	0	0	0	0	9.100000381	7.300000191	4.900000095	3.200000048	1.399999976	0.800000012	0.400000006	0	0	0	0	0	0	0	0.400000006	0	0	0	0	15.10000038	3.599999905	0	0	1.200000048	7.199999809	8.100000381	3.099999905	0	0	0.400000006	1.100000024	0	0	0	2.200000048	0	0	1.100000024	0	2.200000048	2.700000048	0	0	0	0.400000006	0.400000006	0	0	0.899999976	0	0	0.400000006	0.400000006	0.699999988	2.900000095	0	0	0	3.200000048	0	0.699999988	1.5	0	0	0	0	0.699999988	0	0.800000012	1.899999976	0	0	0.400000006	0.699999988
177	1.299999952	0	0.400000006	0	0	0	5.800000191	0	0	2.700000048	0	0	0.400000006	0	0	1.399999976	4.699999809	3.099999905	2.5	4.199999809	0.400000006	0	0.300000012	5.400000095	0	0	0	0	0	0.300000012	0	0	2.200000048	0	3.700000048	5.800000191	0	0	0.300000012	27.29999924	3.599999905	0	0.5	0.300000012	0	0	0	0	0	0	1.299999952	0	0	0	4.599999905	1.399999976	0	0	0.300000012	0.100000001	0	0	0	0.300000012	3.599999905	0	0	0	0	1.5	2.099999905	0	1.399999976	1.899999976	0	1.700000048	0.699999988	0	0	0	0.300000012	0.300000012	0	0.699999988	0	0	0	0	0
178	0.300000012	0	0	0	0.600000024	0	2.400000095	0	1.299999952	7.800000191	0	0	0	0	0	9.699999809	1.899999976	0	0.400000006	0.5	0	0	0	10.10000038	0	0	0	0	0	0.400000006	0	0	2.900000095	0	2.200000048	3.799999952	0	0	0.800000012	16.29999924	2.5	0.400000006	0.400000006	0.200000003	0	0.600000024	0	0.200000003	0.300000012	1.600000024	0.899999976	0.899999976	0	0	6.800000191	0	0	0	2.099999905	2.099999905	0	0	0	0.300000012	0.699999988	0	0.400000006	0.600000024	0.200000003	5.099999905	0	0	3.099999905	0.300000012	0	0.100000001	0.200000003	0	0	0	0.400000006	0	0	0	0.100000001	0	0	0.200000003	0.200000003
179	1.399999976	0	0	0	0	0	2.700000048	0	0.699999988	11.19999981	0	0	0.5	0	0	0.200000003	1.299999952	0	0.600000024	1.899999976	0.200000003	3.299999952	0.200000003	0.899999976	0	0	0	0	0	0.300000012	0	0	10.60000038	0	2.700000048	3.299999952	0	2.099999905	1.100000024	18.20000076	0.200000003	0	0	0	0.200000003	0	0	0	0	0.100000001	1.200000048	0.200000003	0.200000003	0	1.899999976	1.100000024	0	0	1.200000048	1.100000024	0	0	0	0	0.400000006	0	1.399999976	1.299999952	1.299999952	0.300000012	0.200000003	0.899999976	1.100000024	0.200000003	0	0.699999988	0	0	0	0	0.5	0	0	0	2.299999952	0	0	0.200000003	0.200000003
180	0.899999976	0	0	0	0	0	0.100000001	0	0.300000012	6.699999809	0	0	0	0	0	14.30000019	0.800000012	0	7.300000191	1.299999952	0	0.5	0	2.400000095	0	0	0	0	0	0	0.400000006	0	3.900000095	0	3.900000095	5.5	0	0.600000024	1.200000048	21.79999924	2.200000048	0.899999976	0.200000003	0	0	0	0	0	0	1.600000024	1.700000048	0.400000006	0	0	0.899999976	0	0	0	0.200000003	0	0	0	0	0	0.400000006	0	1.700000048	0.600000024	1.899999976	4.300000191	0	0	1.399999976	0.200000003	0	0.200000003	0.200000003	0	0	0	0.400000006	0	0	0.200000003	3.5	0	0	0	0.200000003
181	0	0	0	0	0	4.800000191	0	0	0	7.699999809	0	0	0	0	0	0	2.099999905	0	0.699999988	3.5	1.399999976	4.199999809	0.600000024	0	0	0	0	0	0	1.299999952	0	0	3.599999905	0	3.400000095	0.899999976	0	1.5	3.5	6.599999905	5.199999809	2.900000095	0	0.600000024	0	1.399999976	0.600000024	0	0	0	0	0	2.200000048	0	8.899999619	0	0	0	0	0	0	2.799999952	0	7.5	0.600000024	0	0	2.599999905	0.699999988	0	1.700000048	0	0	1.200000048	0	8.399999619	1.200000048	0	0	0	1.399999976	0	0	1.799999952	1.899999976	0	0	0	0
182	0	0	0	0	0	0	0	0	0	2.799999952	0	0	0	0.5	0	0	0.800000012	0	0.899999976	0.100000001	0	0	0	1.600000024	0	0	0	0	0	3.5	2.700000048	0	0.5	0	0.899999976	2.5	0	4.400000095	4.599999905	14.19999981	1.5	0.5	0	1.399999976	0.5	0.699999988	0	0	0	3.099999905	0.5	0.100000001	0	0	1.600000024	0	19.79999924	0	0	2.599999905	0	0	0	0	0	0	0	0	0	3.599999905	0	0	0	0.600000024	0	1.399999976	0	0	0	0	0	0	0	0.5	0	0.400000006	0	1.399999976	0
183	0.300000012	0	0	0	0	0	0	0	0	1.899999976	0	0	0	0	0	9.800000191	0	0.300000012	0.699999988	0.899999976	0.300000012	0.600000024	0	10.89999962	0	0	0	0	0	0	0.400000006	0	5.900000095	0	2.599999905	4.5	0	6.099999905	1.100000024	12.30000019	1.600000024	0	1.200000048	0	0	0.600000024	0	0	0	6.199999809	0.800000012	1.100000024	0	0	2.400000095	0	6.099999905	0	0	1.200000048	0	0	0	0.300000012	2.200000048	0	0.800000012	0.400000006	0	8.399999619	0.400000006	0	2.400000095	0.5	0.300000012	0.5	0	0	0	0	0	0	0	0.100000001	0	0	2.5	0.5	0
184	0.600000024	0	0	0	0	0	0	0	0	5.400000095	0	0.200000003	1.5	0.800000012	0	0	2.700000048	0	2.5	0.400000006	0	0	0	2.700000048	0	0	0	0	0	0.300000012	0	0	2.700000048	0	0.5	2.5	0	1.299999952	1.299999952	11.30000019	1.100000024	0	1.700000048	0.400000006	0.300000012	0	0	0	0	7.400000095	1.700000048	2.099999905	0	0	1.899999976	0	0	0	0	0.899999976	0.300000012	0	0	0.400000006	0.300000012	0	3.299999952	1.399999976	0.300000012	2.5	0.899999976	0	1.5	0.300000012	0	1.899999976	0	0	0	0	0	0	0	0	0.600000024	0	0	0	1.600000024
185	0.699999988	0	0	0	0	0	1.5	0	0	0.800000012	0	0	0	0	0	0	19.60000038	1.299999952	3.299999952	3.299999952	0.100000001	0	0	0.699999988	0	0	0	0.899999976	0	1.899999976	0	0	4.400000095	0	4.199999809	2.299999952	0	2.5	4.300000191	4.599999905	0	1.399999976	0	0	0	0	0	0	0	2.599999905	0.899999976	0	0	0	2.5	0	0	0	0	4.099999905	1.299999952	0	0	4.099999905	1.5	0	0	0.699999988	6.300000191	4.300000191	0	0	0.800000012	3.099999905	0	2.700000048	0.699999988	0	0	0	0	0	0	4.5	1.399999976	0	0	0	0
186	2.099999905	0	4.599999905	0	0	0	2.700000048	0	0	1.700000048	0	0	2.200000048	0	0	0	2.5	9.600000381	0	0	2.299999952	14.5	0	0	0	0	0	0	0	0	0	0	0	1.200000048	2.5	0	0	0	7.400000095	6.900000095	0	2.299999952	1.600000024	0	1.200000048	0	0	0	0	3.700000048	0	0	0	0	0	0	0	0	0	0	0	0	0	3.700000048	1.700000048	1.100000024	0	0	3.299999952	0	0	0	0	1.399999976	0	2.299999952	0	1.100000024	0	0	0	0	0	0	1.100000024	0	0	0	0
187	0.600000024	0	0.800000012	0	0	0	3.400000095	0	1.299999952	1.899999976	0	0	1.600000024	0	0	0	0	7.900000095	4.099999905	3.900000095	1.700000048	1.200000048	0.5	2.200000048	0	0	0	0	0	1.299999952	0	0	0	0	5.199999809	1.100000024	0	0.5	0.899999976	0.899999976	0.400000006	0.800000012	0	0.100000001	0	0.800000012	0	0.400000006	0	2.599999905	0	0	0	0	0.800000012	4.400000095	0	0	0	0	0.600000024	3.299999952	0	0.400000006	0	0	0	2.599999905	2.900000095	0.400000006	0.100000001	0	0.200000003	1.899999976	0	2.299999952	0	0	0	0	0.400000006	0	0	0	4.099999905	0	0	0.800000012	0
188	0.400000006	0	0	0	0	0.300000012	0.699999988	0	0.300000012	20.70000076	0	0	0.5	0	0	0	1.299999952	9.399999619	0.400000006	1.799999952	0	0.600000024	0	3.700000048	0	0	0	0	0	0.300000012	1.100000024	0	2.799999952	0	7.099999905	3.099999905	0	0	0.300000012	12.19999981	1.799999952	0.600000024	0	0	0.300000012	1.700000048	0	0	0	5.199999809	1.100000024	0.600000024	0	0	1.299999952	0	0	0	0	1.700000048	0	1.299999952	0	0.300000012	1.299999952	0	3.599999905	0	2.799999952	0	1.700000048	0	0.400000006	1.100000024	0	3.799999952	0.400000006	0	0	0	0	0	0	0.600000024	1.600000024	0	0	0	0
189	1.600000024	0	0	0	0	0	1.5	0	0.400000006	15.69999981	0	0	0	0	0	0	1.399999976	0.899999976	1.5	3.599999905	0	6.699999809	0	0.200000003	0	0	0	0	0	0.400000006	0	0.300000012	0	0	7.099999905	0.100000001	0	0	1.399999976	13.39999962	3.099999905	0.100000001	0	0	0	0.300000012	0	0	0	3.700000048	2.599999905	0	0	0	1.399999976	0	0	0	0	1.299999952	0	0	0	0.5	0.300000012	0	2.799999952	1.299999952	2.599999905	7.800000191	0.5	0	1.5	0.800000012	0	1.600000024	0	0	0	0	0.300000012	0	0	0	0.600000024	0	0	0	0
190	0.5	0	0	0	0	0.5	0.400000006	0	1.299999952	1.5	0	0	1.5	0	0	0.5	2.900000095	1.600000024	3.200000048	3.400000095	0	9.300000191	0	5.199999809	0	0	0	0	0	0	0	0	0	0	3.700000048	0	0	0.5	1.799999952	11.60000038	3.5	1.100000024	1.700000048	0	0	0.300000012	0	0	0.400000006	0.100000001	0	0	0	0	0.899999976	0	0	0	0	0	0	2.099999905	0	2.599999905	0.600000024	0	0.5	0	3.599999905	0	3.5	0	0	0.100000001	0	10.19999981	0	0	0	0	0.899999976	0	0	0	0.400000006	0	0	0	0
191	0	0	0.600000024	0	6.099999905	0.600000024	1.899999976	0	0	9.5	0	0	0	0	0	0	3.400000095	0	11.89999962	0	0.600000024	9.100000381	1.399999976	0	0	0	0	0	0	0.600000024	0	0	0	0	3.299999952	0	0	0	2.299999952	1.5	0	2.200000048	0	0	1.200000048	1.200000048	0.600000024	0	0.600000024	0	0	0	0.600000024	0	0.600000024	8.300000191	0	0	0	0.600000024	2.299999952	0	0	0.699999988	1.600000024	0	0	0	4.800000191	0	0	0	0	0	1.299999952	0.600000024	0	0	0	0	1.200000048	0	0	0	0.5	0	0	0	0
192	0.800000012	0	0	3.299999952	24.39999962	1.600000024	0.800000012	0	0	1.600000024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800000012	1.899999976	0	2.5	0	0.800000012	0	0	4.300000191	0	1.600000024	2.099999905	0	0	0.100000001	2.799999952	3.299999952	0	0.800000012	0	1.700000048	1.600000024	0	0	0	0	0	0	0	0.899999976	0	0	0	0	3.299999952	0	0.800000012	1.5	0	0	5.099999905	18.20000076	0	0	0	0	0	0.899999976	0	0.800000012	0	2.5	0	0	0.800000012	0	0	0.800000012	0	1.600000024	0	0.5	0	0	0	0
193	0	0	0.800000012	2.599999905	6.199999809	0.800000012	1.899999976	0.899999976	0	0	0	5.800000191	0	0	0	0	0.100000001	0	1.200000048	0	0	0	0.800000012	0	0	0	0	0.800000012	1.200000048	0	0	2.900000095	0	0.899999976	0.899999976	0	0	0	2.400000095	0.899999976	0	0.800000012	0	1.700000048	0	0	0	0	0.100000001	0.800000012	0	0	0.899999976	0	1.600000024	0	0	1.5	0	0	0.800000012	3.400000095	0.800000012	14.69999981	4.5	0.899999976	0	0	0	0	0	0	0	1.899999976	0.200000003	0	0.800000012	0	2.400000095	0	0	0.800000012	0	0	11.5	0	0	0	0
194	0.800000012	0	0	0	0	0.100000001	0	0	0	7.099999905	0	17.39999962	0	0	1.100000024	0	0	0	0.800000012	0	1.600000024	0	0	0	0	0	0	0	0	0.800000012	6.599999905	0	0.800000012	0	8.399999619	0	0	0	0	1.700000048	1.700000048	8.199999809	0	0	0	0	0	0	0	0	0	0	6.599999905	0	0.800000012	0	0	0	0	0	2.700000048	0	0	0	0	1.700000048	0	0	4.300000191	0	0.5	0	0	1.299999952	0	9.399999619	0	0	0	0	0.800000012	0.800000012	0	0	8.100000381	0	0	0	0
195	0	0	0	0	0	0	2.299999952	0	0	10.89999962	6.800000191	2.200000048	0	0	0	0	0	0	0.699999988	2.200000048	4.800000191	0	0	0	0	0	0	0	0	0.699999988	0	0.699999988	0	0	10.10000038	0	0	0	10.30000019	5.599999905	0	4.400000095	0	4.900000095	0.600000024	0.699999988	0	0	0.600000024	0.800000012	0	0	0.899999976	0	0.699999988	0	0	0	0	1.200000048	0.699999988	0	0	0.5	3.400000095	0	0	0	1.700000048	0	7.900000095	0	0	0	0	1.600000024	0	0	0.699999988	0	0	0	0.600000024	0	5.400000095	0	0	0	0
196	5.800000191	0	0	0.899999976	0	1.799999952	1.799999952	0	0	15.5	0	4.5	0	0	0	0	4.599999905	0	0	0	0.899999976	0	0	0	0	0	0.600000024	0	0	0	0	0	0	0	12.39999962	0	0	0	2.599999905	1.299999952	0.200000003	5.099999905	0	3.200000048	0.600000024	0	0	0	0	0.100000001	0	0	3.900000095	0	1.100000024	0	0	0	0	0.5	0	0	0	9.699999809	0.5	0.600000024	0.5	0	0	0	3.799999952	0	0	2.299999952	0	3.299999952	0	0.400000006	0.400000006	0	0	0	0	0	8.300000191	0	0	0	0
197	0	0	1.700000048	0.100000001	0	0.5	2.700000048	0	0	16.20000076	0	0	0	0	0.5	0	3.200000048	0.899999976	0.5	0	0	0	0	1.700000048	0	0	0	0	0	2.099999905	1.899999976	1.299999952	0	0	4.099999905	0	0	0	6.199999809	8.600000381	0	3.799999952	0.699999988	1.5	0	1.100000024	0	0	0	1.100000024	0	1.600000024	1.700000048	0	7.400000095	0	0	0	0	0	0.5	0	0	8.100000381	2.099999905	0.100000001	0	0	0	0	0	4.099999905	0	3.700000048	0	2.599999905	0	0	0.5	0	0	0	0	0	5.5	0	0	0	0
198	0	0	0	1.200000048	0	0	0	0	0	1.399999976	0	0	1.5	0	0	0	9.5	0	11.10000038	0	0	0	0	0	0	0	0	0	0	1.399999976	0	0	0	0	4.300000191	0	0	0	3.400000095	20.60000038	1.200000048	1.200000048	0	0.200000003	0	4.699999809	0	0	0	0	0	0	0.400000006	0	10.30000019	0	0	0	0	0	0.400000006	0	0	0	0	0	0	0	0	0	0	0	6.699999809	0	0	0	0	1.200000048	0	0	0	0	0	0	10.30000019	0	0	0	0
199	0	0	0	11.10000038	0	0.100000001	0	0	0	0	0	0	0	0	0	0.899999976	0	0	0	0	0	1.299999952	0	2.5	0	0	0	0	0	0.5	0	0	2.599999905	0	0.800000012	1.299999952	0	0	6.300000191	9.199999809	0	0	14.30000019	0.100000001	0	0.899999976	0	0	0	5.400000095	0	0	1.700000048	0	3.099999905	0	8.300000191	0	0	4.199999809	0	0	0	1.600000024	1.100000024	0	0	0	1.700000048	1.100000024	2.599999905	0	0	0	0	0	0	0	0	0	0	0	0.800000012	0	6.199999809	0	0	1.799999952	0.800000012
200	0.600000024	0	0	0	0	0.100000001	0	0	0	0	0	0	0	0	0	14.69999981	0	0	2.700000048	0.100000001	0	0	0	12.30000019	0	0	0	0	0	0	3.700000048	0	0.600000024	0	0	1.100000024	0	0	1.600000024	7.5	0.5	0	3.900000095	0	0.5	0	0	0	0	4.199999809	1.600000024	0	0	0	7.900000095	0	12.89999962	0	0	4.400000095	0	0	0	0	3.099999905	0	0	0	0	0.400000006	0.600000024	0	0	0	0	3.400000095	0	0	0	0	0.100000001	0	0	0	0	0	0	0	0
201	0	0	0	0	0	0.600000024	0	0	0	7.800000191	0	0	0	0	0	3.299999952	0	0	2.099999905	1.600000024	0	0	0	0.800000012	0	0	0	0	0	1.200000048	1.799999952	0	7.400000095	0	4.800000191	1.5	0	2.200000048	0.200000003	6.699999809	0	0	0.100000001	0	1.200000048	0	0	0	0	0	0	0	0	0	6.099999905	0	0	0	0	0.699999988	0	0	0	1.299999952	0	0	1.799999952	0	0.699999988	0.699999988	0	0	0	0.699999988	0	0.800000012	1.299999952	0	0	0	0.600000024	0	0	0	0	0	0	1.200000048	1.200000048
202	0.699999988	0	0	0	0	0	0	0	1.399999976	0.200000003	0	0	0	0.5	0	13.5	1.399999976	0	0.800000012	0	0	0	0	5.599999905	0	0	0	0	0	2.200000048	0.400000006	0	6.699999809	0	3.200000048	0.200000003	0	0.699999988	1.700000048	11.69999981	4.400000095	0	1.399999976	0	0	0.300000012	0	0	0	3.700000048	1.700000048	0.400000006	0	0	9.5	0	3.799999952	0	0.899999976	2.299999952	0	0	0	0	0	0	0.300000012	2.400000095	0.300000012	4.800000191	0	0	0	0.400000006	0	0.300000012	0.100000001	0	0	0	0	0	0	0	0	2.599999905	4.599999905	0	0.300000012
203	5.199999809	0	0	0	0	0	0	0	0	8.300000191	0	0	0	0	0	7.800000191	0	0	5.400000095	1.299999952	0.899999976	0	0	0.600000024	0	0	0	0	0	1.799999952	0	0	2.099999905	0.400000006	1.399999976	2.400000095	0	0	0	15.19999981	6.699999809	0	0.100000001	0	0	1.200000048	0.400000006	0	0	2.5	0	0.400000006	0.600000024	0	6.400000095	0	0	0	0	0.400000006	0	0	0	1.700000048	1.200000048	0	2.299999952	0.899999976	0	3.700000048	0	0	0	0.400000006	0	1.299999952	1.700000048	0	0	0	2.200000048	0	0	1.700000048	0	0	0	1.299999952	0.400000006
204	0	0	0	0	1.100000024	0	2.099999905	0	0	18.60000038	0	0	0	0	1.100000024	0	0	0	12.39999962	0	0	11.69999981	0	0	0	0	0	1.200000048	0	0	1.5	0	0.100000001	0	0.600000024	0	0	0	0	6.800000191	0.100000001	3.299999952	1.100000024	4.099999905	0	0	0	0	0	0	0	0	1.100000024	0	1.200000048	0	0	0	0	0	1.100000024	9.899999619	0	0	0.200000003	0	1.100000024	0	1.100000024	1.700000048	0	0	1.100000024	0	0	0.100000001	1.100000024	0	0	0	2.200000048	0	0	0	2.5	0	0	0	0
205	0	0	0.600000024	0	0	0.699999988	6.300000191	0	0	11.39999962	0	0	3.099999905	0	0	0	0.600000024	0	2.599999905	5.699999809	0.699999988	2.400000095	0.600000024	0	0	0	0	0	0	0	0	0	0	0	9.899999619	1.600000024	0	0	2.099999905	17.5	0	2.5	1.299999952	0	0	1.700000048	0.600000024	0	0	1.200000048	0	0	1.399999976	0	0	8.300000191	0	0	0	1.5	0	0	0	2.299999952	0.800000012	0	0	0	0	0.699999988	0	0	0.699999988	2.799999952	0	2.599999905	0.600000024	0	0	0	0	0	0	0	0.600000024	4.599999905	0	0	0
